post_id;creation_date;score;accepted_answer_id;answer_id_1;score_answer_1;answer_id_2;score_answer_2;answer_id_3;score_answer_3;answer_id_4;score_answer_4;answer_id_5;score_answer_5;chatgpt_response;timestamp;chatgpt_response_integers_only;check_llm_answer_exists_in_answers;chatgpt_response_numeric;rq1_is_llm_answer_correct;check_max_score_answer;max_score_answer_id;is_max_score_answer_equal_accepted_answer;chatgpt_response_numeric_with_integer_responses;is_llm_answer_correct_with_integer_responses;selected_max_score_and_not_selected_accepted_answer;selected_max_score
22757772;2014-03-31 09:15:37.077;3;22757818;22757846;0;22757818;2;22757810;4;22757823;0;22757822;0;22757846;2024-08-16 11:49:38.996111;22757846;True;22757846;0;answer_id_3;22757810;1;22757846;0;0;0
22756853;2014-03-31 08:27:53.950;0;22757491;22757972;1;22757294;1;22757027;0;22757491;2;22758717;2;22757491;2024-08-16 11:49:35.799567;22757491;True;22757491;1;answer_id_4;22757491;0;22757491;1;0;1
23058029;2014-04-14 10:42:48.063;21;23058188;23058075;1;23058073;6;23058076;3;23058173;5;23058188;15;23058073;2024-08-16 11:49:45.228160;23058073;True;23058073;0;answer_id_5;23058188;0;23058073;0;0;0
22857015;2014-04-04 08:05:51.093;-3;22859919;22859919;0;22857430;1;22857287;0;22857188;1;22857278;1;22857188;2024-08-16 11:49:40.813294;22857188;True;22857188;0;answer_id_2;22857430;1;22857188;0;0;0
8764545;2012-01-06 21:07:44.913;174;8769670;8790416;9;23752659;9;22857426;67;8765597;27;8769670;232;23752659;2024-08-15 23:18:36.468675;23752659;True;23752659;0;answer_id_5;8769670;0;23752659;0;0;0
23084363;2014-04-15 12:54:35.577;3;23084627;23084508;1;23084627;5;23084589;0;23084582;0;23084527;2;23084527;2024-08-16 11:49:46.801897;23084527;True;23084527;0;answer_id_2;23084627;0;23084527;0;0;0
23342613;2014-04-28 13:35:41.513;0;23343167;23342719;0;23342686;4;23342708;1;23343167;0;23342749;1;23342686;2024-08-16 11:49:55.599024;23342686;True;23342686;0;answer_id_2;23342686;1;23342686;0;1;1
23546303;2014-05-08 15:36:43.603;53;23546802;66133688;23;55304317;5;23546802;133;67201259;2;60647922;2;(id: 23546802);2024-08-16 11:50:25.220987;23546802;True;23546802;1;answer_id_3;23546802;0;23546802;1;0;1
23454952;2014-05-04 10:07:37.477;360;23464794;23464794;280;23455933;30;23455046;44;37539959;19;27071576;132;23464794;2024-08-16 11:49:58.450528;23464794;True;23464794;1;answer_id_1;23464794;0;23464794;1;0;1
8880870;2012-01-16 13:44:37.320;72;8880898;8880898;123;8880903;3;23471393;8;8880942;6;8881065;29;8880898;2024-08-15 23:19:06.094162;8880898;True;8880898;1;answer_id_1;8880898;0;8880898;1;0;1
23474574;2014-05-05 14:08:48.810;4;23474738;23474738;4;23474680;1;23474651;1;23474654;10;23474643;3;23474738;2024-08-16 11:50:05.366698;23474738;True;23474738;1;answer_id_4;23474654;1;23474738;1;0;0
5428639;2011-03-25 04:45:24.843;10;5428670;69538866;0;25349364;35;23490820;3;5428670;14;5428708;0;2;2024-08-15 23:11:02.243201;2;False;2;0;answer_id_2;25349364;1;25349364;0;1;1
23535913;2014-05-08 07:55:13.503;0;23536065;23536083;0;23536065;1;23536035;0;23536049;0;23536039;0;23536065;2024-08-16 11:50:22.620038;23536065;True;23536065;1;answer_id_2;23536065;0;23536065;1;0;1
23762876;2014-05-20 14:39:40.477;6;23762972;23763040;1;23763059;1;23762972;10;23763038;3;23763529;4;23763040;2024-08-16 11:50:32.882504;23763040;True;23763040;0;answer_id_3;23762972;0;23763040;0;0;0
13592236;2012-11-27 20:11:58.820;365;13592567;13592324;403;13592567;421;23752349;60;39348897;163;46958658;50;13592324;2024-08-15 23:27:49.711849;13592324;True;13592324;0;answer_id_2;13592567;0;13592324;0;0;0
23796404;2014-05-22 01:25:55.917;326;23798912;23798912;13;33384263;185;23800903;126;66910991;804;67839341;10;4;2024-08-16 11:50:34.671601;4;False;4;0;answer_id_4;66910991;1;66910991;0;1;1
23723877;2014-05-18 15:54:40.393;11;23724458;23723987;3;23723994;11;23724008;5;23724458;5;23723989;4;23724008;2024-08-16 11:50:28.907666;23724008;True;23724008;0;answer_id_2;23723994;1;23724008;0;0;0
18093928;2013-08-07 03:02:46.263;1901;18093929;28891834;179;18093929;1628;23781433;302;32134203;63;26587225;117;2;2024-08-16 11:42:24.640458;2;False;2;0;answer_id_2;18093929;0;18093929;1;0;1
23974620;2014-05-31 21:23:14.470;3;23974632;23974655;0;23974657;18;23974636;0;23974651;0;23974632;3;23974657;2024-08-16 11:50:41.586834;23974657;True;23974657;0;answer_id_2;23974657;1;23974657;0;1;1
13700333;2012-12-04 10:04:09.560;36;13700590;13700590;63;40265298;0;24046962;17;38130763;0;67932324;2;13700590;2024-08-15 23:27:57.442131;13700590;True;13700590;1;answer_id_1;13700590;0;13700590;1;0;1
4783421;2011-01-24 14:56:18.333;131;4786270;4786270;77;4783540;5;24085100;57;11452577;67;40972234;24;4786270;2024-08-15 23:09:04.337511;4786270;True;4786270;1;answer_id_1;4786270;0;4786270;1;0;1
24111441;2014-06-08 22:17:11.183;8;24111502;24111508;7;24121386;1;24111620;3;24111502;12;24111504;5;24111508;2024-08-16 11:50:43.243807;24111508;True;24111508;0;answer_id_4;24111502;0;24111508;0;0;0
24239426;2014-06-16 08:28:54.907;7;24239664;24239483;3;24239664;6;24239571;5;24239475;2;24239458;3;24239664;2024-08-16 11:50:49.591992;24239664;True;24239664;1;answer_id_2;24239664;0;24239664;1;0;1
24289070;2014-06-18 15:09:05.840;140;24289231;24289499;16;24289231;97;24296172;5;24289258;7;24289761;34;24289231;2024-08-16 11:50:52.517200;24289231;True;24289231;1;answer_id_2;24289231;0;24289231;1;0;1
4487748;2010-12-20 07:48:23.157;3;4488211;4488211;13;4487935;4;24343398;1;4488114;1;4488009;0;4488211;2024-08-15 23:07:52.993608;4488211;True;4488211;1;answer_id_1;4488211;0;4488211;1;0;1
24303710;2014-06-19 09:53:12.003;3;24303791;24303836;0;24303791;4;24303802;2;24303790;2;24303855;0;24303791;2024-08-16 11:50:56.719750;24303791;True;24303791;1;answer_id_2;24303791;0;24303791;1;0;1
18473011;2013-08-27 18:36:04.117;94;23843875;23843875;193;34983454;95;24584907;15;18582018;8;63038147;0;34983454;2024-08-16 11:43:13.823874;34983454;True;34983454;0;answer_id_1;23843875;0;34983454;0;0;0
24651923;2014-07-09 11:02:12.230;-1;24652196;24652196;1;24652111;1;24652353;0;24652011;3;24652152;4;24652196;2024-08-16 11:51:22.337243;24652196;True;24652196;1;answer_id_5;24652152;1;24652196;1;0;0
22278479;2014-03-09 04:42:17.547;19;22332527;22332527;6;24054746;0;24690460;13;24460451;0;23234439;2;24690460;2024-08-16 11:48:58.125873;24690460;True;24690460;0;answer_id_3;24690460;1;24690460;0;1;1
24655684;2014-07-09 13:57:18.220;130;24727653;54056754;21;32395375;61;24727653;132;34235204;27;31905227;46;54056754;2024-08-16 11:51:25.172969;54056754;True;54056754;0;answer_id_3;24727653;0;54056754;0;0;0
24830610;2014-07-18 17:24:20.990;178;24831550;24831055;20;38608026;7;24831550;69;40479027;23;35062881;10;40479027;2024-08-16 11:51:32.334217;40479027;True;40479027;0;answer_id_3;24831550;0;40479027;0;0;0
24863864;2014-07-21 11:22:47.677;0;24863884;24863884;8;24863907;2;24865493;1;24866202;0;24863994;0;24863884;2024-08-16 11:51:49.056307;24863884;True;24863884;1;answer_id_1;24863884;0;24863884;1;0;1
19928568;2013-11-12 11:59:18.130;118;19928738;53685264;5;37738665;8;24870618;8;19928738;132;19928759;6;53685264;2024-08-16 11:45:43.240355;53685264;True;53685264;0;answer_id_4;19928738;0;53685264;0;0;0
24908860;2014-07-23 11:08:49.390;9;24908952;24909066;1;24909048;0;24908959;0;24909356;2;24908952;14;24909356;2024-08-16 11:51:50.641280;24909356;True;24909356;0;answer_id_5;24908952;0;24909356;0;0;0
25100179;2014-08-02 23:06:19.177;13;25100476;25100476;38;65489034;0;25101361;0;25100446;1;39675956;0;1;2024-08-16 11:52:02.316512;1;False;1;0;answer_id_1;25100476;0;25100476;1;0;1
25093627;2014-08-02 09:35:35.530;-4;25093660;25093664;1;25093691;1;25093656;1;25093684;1;25093660;3;25093684;2024-08-16 11:52:00.556403;25093684;True;25093684;0;answer_id_5;25093660;0;25093684;0;0;0
19525094;2013-10-22 18:00:03.627;10;19525204;19525236;5;19525465;0;25095073;0;19525204;4;73199763;0;25095073;2024-08-16 11:44:58.383508;25095073;True;25095073;0;answer_id_1;19525236;1;25095073;0;0;0
11284359;2012-07-01 17:54:35.160;37;12824827;17323965;20;12824827;45;25032048;1;41234990;21;25741125;4;2;2024-08-15 23:23:03.491646;2;False;2;0;answer_id_2;12824827;0;12824827;1;0;1
25032000;2014-07-30 08:25:02.243;0;25032301;25032043;2;25032301;2;25032221;0;25032116;0;25032082;1;25032301;2024-08-16 11:51:52.697118;25032301;True;25032301;1;answer_id_1;25032043;1;25032301;1;0;0
25259243;2014-08-12 08:11:44.627;34;25259487;25259487;35;25259644;3;25259444;8;25259581;3;25259324;3;25259487;2024-08-16 11:52:04.612074;25259487;True;25259487;1;answer_id_1;25259487;0;25259487;1;0;1
25377608;2014-08-19 07:15:44.057;17;25377711;25377711;13;25377688;5;25377678;9;25377741;4;25377700;3;25377711;2024-08-16 11:52:07.753838;25377711;True;25377711;1;answer_id_1;25377711;0;25377711;1;0;1
25398698;2014-08-20 07:07:14.023;1;25398833;25398876;0;25399101;0;25398833;0;25399259;0;25398869;0;25399101;2024-08-16 11:52:10.578079;25399101;True;25399101;0;answer_id_1;25398876;1;25399101;0;0;0
25503907;2014-08-26 10:45:49.553;17;25503994;25503981;7;25503994;15;25504001;3;25507363;1;25504013;3;25507363;2024-08-16 11:52:16.746838;25507363;True;25507363;0;answer_id_2;25503994;0;25507363;0;0;0
12918793;2012-10-16 15:59:22.673;4;13394908;16892218;0;13394908;10;25519274;1;43000072;0;12918944;0;13394908;2024-08-15 23:26:31.934550;13394908;True;13394908;1;answer_id_2;13394908;0;13394908;1;0;1
11367264;2012-07-06 17:50:42.447;4;11367461;64440582;1;47141807;0;25596708;2;11367327;2;11367461;0;1;2024-08-15 23:23:12.940071;1;False;1;0;answer_id_3;25596708;1;64440582;0;0;0
7569335;2011-09-27 12:44:42.687;592;7569370;7569367;71;7569370;1203;25695280;123;28122743;30;7569380;68;7569370;2024-08-15 23:16:06.965094;7569370;True;7569370;1;answer_id_2;7569370;0;7569370;1;0;1
25730280;2014-09-08 17:55:45.923;0;25730603;25731086;0;25730603;0;25730622;0;25730540;0;25730460;1;25730603;2024-08-16 11:52:29.700785;25730603;True;25730603;1;answer_id_5;25730460;1;25730603;1;0;0
26047789;2014-09-25 20:45:00.363;2;26047942;26048002;0;26047942;1;26048122;0;26047969;0;26047915;7;26048002;2024-08-16 11:53:06.886450;26048002;True;26048002;0;answer_id_5;26047915;1;26048002;0;0;0
25846938;2014-09-15 11:23:09.667;8;25847310;25847057;1;25847144;1;25848575;5;25847310;13;25847078;5;25847144;2024-08-16 11:52:32.985894;25847144;True;25847144;0;answer_id_4;25847310;0;25847144;0;0;0
25884250;2014-09-17 07:02:14.637;1;25884652;25884652;4;74948817;0;25884362;1;37676730;1;49103145;0;74948817;2024-08-16 11:52:39.750786;74948817;True;74948817;0;answer_id_1;25884652;0;74948817;0;0;0
25882631;2014-09-17 05:02:34.543;7;25882671;25882671;6;25882898;3;25882789;2;25901446;2;25882645;4;(id: 25882898);2024-08-16 11:52:37.735397;25882898;True;25882898;0;answer_id_1;25882671;0;25882898;0;0;0
25967177;2014-09-22 05:28:30.997;7;25968359;25968359;8;25970585;1;25987567;0;29867571;1;25981406;0;25968359;2024-08-16 11:52:44.677842;25968359;True;25968359;1;answer_id_1;25968359;0;25968359;1;0;1
26041012;2014-09-25 14:21:45.597;7;26042293;34316509;0;52275073;0;26041185;1;26042293;8;57043107;0;26042293;2024-08-16 11:52:56.849149;26042293;True;26042293;1;answer_id_4;26042293;0;26042293;1;0;1
25524617;2014-08-27 10:21:11.300;11;25907633;26031089;3;25907633;8;26032315;1;26015918;11;55661069;0;25907633;2024-08-16 11:52:22.287147;25907633;True;25907633;1;answer_id_4;26015918;1;25907633;1;0;0
25513788;2014-08-26 19:30:56.847;67;26033752;62453383;2;52082951;6;26033752;35;39289902;32;49893867;19;49893867;2024-08-16 11:52:20.271843;49893867;True;49893867;0;answer_id_3;26033752;0;49893867;0;0;0
26127934;2014-09-30 18:46:57.110;2;26128670;26128060;1;26128017;3;26128670;2;26128070;1;26128025;1;26128017;2024-08-16 11:53:08.629596;26128017;True;26128017;0;answer_id_2;26128017;1;26128017;0;1;1
26175371;2014-10-03 08:03:47.760;7;26177654;26175777;2;65177573;8;26177654;5;28638511;5;63511315;3;28638511;2024-08-16 11:53:12.924195;28638511;True;28638511;0;answer_id_2;65177573;1;28638511;0;0;0
26180992;2014-10-03 14:35:30.780;6;26181091;26181033;16;26184251;5;26181091;7;60078160;3;61499188;3;26181033;2024-08-16 11:53:14.798164;26181033;True;26181033;0;answer_id_1;26181033;1;26181033;0;1;1
26243517;2014-10-07 19:16:46.367;-1;26243606;26243704;1;26244144;1;26243636;1;26243538;1;26243606;-1;26244144;2024-08-16 11:53:16.652956;26244144;True;26244144;0;answer_id_1;26243704;1;26244144;0;0;0
26279713;2014-10-09 13:29:46.793;1;26279885;26279804;0;26279798;0;26279812;1;26279783;0;26279885;1;26279798;2024-08-16 11:53:24.224251;26279798;True;26279798;0;answer_id_3;26279812;1;26279798;0;0;0
26276603;2014-10-09 10:53:31.770;25;26279976;26279976;23;39098672;2;26276720;3;38243268;5;26279012;21;39098672;2024-08-16 11:53:20.151570;39098672;True;39098672;0;answer_id_1;26279976;0;39098672;0;0;0
26316674;2014-10-11 16:18:07.640;10;26316727;26316956;3;26316749;8;26316721;2;26316727;5;26316843;6;26316721;2024-08-16 11:53:28.153001;26316721;True;26316721;0;answer_id_2;26316749;1;26316721;0;0;0
26258751;2014-10-08 13:57:39.510;11;26258870;26258887;8;74123790;1;26258870;9;26258851;9;65475279;1;74123790;2024-08-16 11:53:18.415978;74123790;True;74123790;0;answer_id_3;26258870;0;74123790;0;0;0
26360865;2014-10-14 12:31:19.107;5;26360973;26361077;2;26360958;1;26360973;6;26361147;1;26360978;3;26360973;2024-08-16 11:53:34.473727;26360973;True;26360973;1;answer_id_3;26360973;0;26360973;1;0;1
26356305;2014-10-14 08:41:53.140;3;26382663;34587528;1;26502077;1;26356394;2;26382663;6;28386349;6;26382663;2024-08-16 11:53:32.202402;26382663;True;26382663;1;answer_id_4;26382663;0;26382663;1;0;1
7554831;2011-09-26 12:09:03.837;18;7555091;7555091;2;39031072;6;26433790;2;46140982;1;25740756;13;3;2024-08-15 23:16:01.116120;3;False;3;0;answer_id_5;25740756;1;26433790;0;0;0
11314182;2012-07-03 15:25:23.870;71;11322920;11322920;83;26406317;22;26409707;3;11314333;10;25917329;1;26406317;2024-08-15 23:23:08.808508;26406317;True;26406317;0;answer_id_1;11322920;0;26406317;0;0;0
6288377;2011-06-09 05:15:20.920;22;6288390;6288390;26;6288400;14;26448117;3;6288392;4;37417468;1;6288390;2024-08-15 23:13:14.528857;6288390;True;6288390;1;answer_id_1;6288390;0;6288390;1;0;1
9618583;2012-03-08 13:44:34.113;45;9618610;9618610;47;9618622;4;26484547;3;9618632;8;9618724;60;9618610;2024-08-15 23:20:30.402314;9618610;True;9618610;1;answer_id_5;9618724;1;9618610;1;0;0
13918475;2012-12-17 16:57:00.723;49;13918476;34863499;8;21068094;14;26528248;9;13918476;53;13918594;7;13918476;2024-08-15 23:28:33.685730;13918476;True;13918476;1;answer_id_4;13918476;0;13918476;1;0;1
26540782;2014-10-24 02:56:54.663;10;26768200;26768200;0;26659345;0;26628539;7;26751625;0;26650910;0;3;2024-08-16 11:53:44.862037;3;False;3;0;answer_id_3;26628539;1;26628539;0;1;1
11461607;2012-07-12 22:23:31.640;1041;41441870;27265585;128;41441870;227;26709519;258;11461676;767;26655172;183;11461676;2024-08-15 23:23:31.387962;11461676;True;11461676;0;answer_id_4;11461676;1;11461676;0;1;1
26638047;2014-10-29 18:30:21.840;59;26638064;54358257;3;26638058;12;26638363;10;35919483;19;26638064;114;(id: 26638058);2024-08-16 11:53:55.647992;26638058;True;26638058;0;answer_id_5;26638064;0;26638058;0;0;0
13155734;2012-10-31 10:21:05.583;15;13155859;75440200;1;13155822;0;26957341;2;13155859;3;25945740;57;25945740;2024-08-15 23:27:02.836040;25945740;True;25945740;0;answer_id_5;25945740;1;25945740;0;1;1
26996600;2014-11-18 14:24:15.903;13;26996702;47592414;15;61428898;1;26996695;8;50973185;9;26996702;21;26996695;2024-08-16 11:54:07.540266;26996695;True;26996695;0;answer_id_5;26996702;0;26996695;0;0;0
27110563;2014-11-24 17:25:36.173;19;27110684;27110776;2;67301586;8;27110703;2;27110684;14;27110857;5;67301586;2024-08-16 11:54:11.348950;67301586;True;67301586;0;answer_id_4;27110684;0;67301586;0;0;0
27153777;2014-11-26 16:08:41.693;-1;27153870;27153834;2;27153861;2;27153870;6;27153879;2;27153868;3;27153834;2024-08-16 11:54:13.577011;27153834;True;27153834;0;answer_id_3;27153870;0;27153834;0;0;0
15106636;2013-02-27 07:43:54.980;8;15106958;15106758;0;15106801;5;27220070;0;42924154;3;15106958;6;1;2024-08-16 11:39:24.942849;1;False;1;0;answer_id_5;15106958;0;15106758;0;0;0
26515700;2014-10-22 19:37:35.817;470;27276523;54256150;82;40245885;147;27276523;831;38296891;42;38005969;55;27276523;2024-08-16 11:53:41.478974;27276523;True;27276523;1;answer_id_3;27276523;0;27276523;1;0;1
5564339;2011-04-06 09:41:12.420;6;5564375;5564425;3;58691267;7;27456629;27;5564375;18;42197361;2;58691267;2024-08-15 23:11:26.612726;58691267;True;58691267;0;answer_id_3;27456629;1;58691267;0;0;0
20925253;2014-01-04 18:54:26.847;30;20928290;28058258;1;28255792;2;27647165;20;27502664;3;20928290;72;28255792;2024-08-16 11:47:27.593164;28255792;True;28255792;0;answer_id_5;20928290;0;28255792;0;0;0
18828377;2013-09-16 12:42:14.637;21;18860385;23773083;16;62930827;2;27665291;1;18828536;9;18860385;10;23773083;2024-08-16 11:43:56.357291;23773083;True;23773083;0;answer_id_1;23773083;1;23773083;0;1;1
27685839;2014-12-29 08:48:11.807;7;27686112;27685956;5;27686185;4;27686953;3;27686112;3;27685939;1;27686112;2024-08-16 11:54:21.334371;27686112;True;27686112;1;answer_id_1;27685956;1;27686112;1;0;0
4775379;2011-01-23 17:56:09.763;34;4775413;4775413;56;39969802;2;28028025;4;4775428;19;4775392;12;4775413;2024-08-15 23:09:00.967630;4775413;True;4775413;1;answer_id_1;4775413;0;4775413;1;0;1
28031905;2015-01-19 19:12:50.497;56;28032719;28368177;22;48827222;4;28032719;82;53134716;3;59896082;3;3;2024-08-16 11:54:49.954690;3;False;3;0;answer_id_3;28032719;0;28032719;1;0;1
23504819;2014-05-06 21:27:02.153;79;24491820;61461406;10;58291331;15;28055699;7;42689331;61;24491820;73;1;2024-08-16 11:50:11.339712;1;False;1;0;answer_id_5;24491820;0;61461406;0;0;0
5938538;2011-05-09 14:47:17.723;4;5938560;5938582;2;5938560;12;28166655;0;5938789;3;5938705;1;5938560;2024-08-15 23:12:17.005813;5938560;True;5938560;1;answer_id_2;5938560;0;5938560;1;0;1
28377005;2015-02-07 00:20:43.877;24;28417564;28377034;0;28377621;13;28418151;2;28417564;16;28502658;1;28417564;2024-08-16 11:55:04.602998;28417564;True;28417564;1;answer_id_4;28417564;0;28417564;1;0;1
19950059;2013-11-13 09:29:54.033;6;19961165;20272448;8;19961165;0;28427789;10;19951257;2;23569867;7;28427789;2024-08-16 11:45:45.026580;28427789;True;28427789;0;answer_id_3;28427789;1;28427789;0;1;1
28741116;2015-02-26 11:23:05.807;3;28741345;28741368;2;28741213;1;28741214;1;28741355;2;28741345;2;28741355;2024-08-16 11:55:18.104008;28741355;True;28741355;0;answer_id_1;28741368;1;28741355;0;0;0
28746388;2015-02-26 15:28:23.847;1;28746571;28746603;2;28746555;1;28747071;2;28746571;5;28746654;2;28747071;2024-08-16 11:55:20.457913;28747071;True;28747071;0;answer_id_4;28746571;0;28747071;0;0;0
28857811;2015-03-04 15:07:21.470;2;28857963;28857963;0;28857874;4;28857857;6;28857907;2;28857914;0;28857857;2024-08-16 11:55:26.659375;28857857;True;28857857;0;answer_id_3;28857857;1;28857857;0;1;1
29197899;2015-03-22 18:02:45.587;11;29197973;53328924;1;29198321;3;29197940;1;29197973;14;29198004;2;29197973;2024-08-16 11:55:43.792322;29197973;True;29197973;1;answer_id_4;29197973;0;29197973;1;0;1
13436337;2012-11-18 00:38:51.533;83;14923278;14923278;194;17426876;12;29420150;8;13438214;30;14416762;6;3;2024-08-15 23:27:27.518064;3;False;3;0;answer_id_1;14923278;0;29420150;0;0;0
27893423;2015-01-11 23:43:11.083;18;29489414;33606392;2;76789462;0;29489414;12;31970046;5;38243675;7;33606392;2024-08-16 11:54:38.141091;33606392;True;33606392;0;answer_id_3;29489414;0;33606392;0;0;0
19723811;2013-11-01 09:13:24.250;70;19723969;19813908;23;20414584;2;29523935;2;19723969;154;32040093;4;1;2024-08-16 11:45:18.652006;1;False;1;0;answer_id_4;19723969;0;19813908;0;0;0
29548954;2015-04-09 21:02:39.773;3;29549358;29549233;0;29567922;1;29549918;1;29549349;0;29549358;2;29549358;2024-08-16 11:55:51.220959;29549358;True;29549358;1;answer_id_5;29549358;0;29549358;1;0;1
29841209;2015-04-24 07:25:47.863;-1;29841304;29841250;2;29841330;0;29841226;4;29841304;8;29841242;6;29841304;2024-08-16 11:56:15.228801;29841304;True;29841304;1;answer_id_4;29841304;0;29841304;1;0;1
16939814;2013-06-05 12:19:33.757;88;16939962;16939962;196;28734909;7;29750055;7;25261208;14;38466148;3;16939962;2024-08-16 11:41:10.100526;16939962;True;16939962;1;answer_id_1;16939962;0;16939962;1;0;1
29788249;2015-04-22 05:12:20.070;2;29788283;29788282;0;29788281;0;29788285;0;29788291;0;29788283;0;29788281;2024-08-16 11:56:02.512142;29788281;True;29788281;0;answer_id_1;29788282;1;29788281;0;0;0
29869116;2015-04-25 18:37:26.927;17;29869181;29869162;6;29869180;4;29869371;8;29869181;16;29869161;9;29869180;2024-08-16 11:56:17.656405;29869180;True;29869180;0;answer_id_4;29869181;0;29869180;0;0;0
29903226;2015-04-27 18:23:09.067;5;29903288;29903312;1;29904775;1;29903288;10;29905724;1;29903939;1;29903288;2024-08-16 11:56:23.036630;29903288;True;29903288;1;answer_id_3;29903288;0;29903288;1;0;1
19150811;2013-10-03 04:31:11.830;196;29925421;57592130;153;38294022;13;29925421;117;36539885;20;58387175;1;(id: 29925421);2024-08-16 11:44:27.777557;29925421;True;29925421;1;answer_id_1;57592130;1;29925421;1;0;0
6200433;2011-06-01 11:31:19.167;5;6207368;6200513;0;6207368;4;29994463;0;8539299;1;14064995;1;6207368;2024-08-15 23:12:53.594503;6207368;True;6207368;1;answer_id_2;6207368;0;6207368;1;0;1
18290935;2013-08-17 16:23:01.583;71;18290985;23390029;82;18326164;7;30041418;39;41751737;9;18290985;59;1;2024-08-16 11:42:54.105033;1;False;1;0;answer_id_1;23390029;1;23390029;0;1;1
14660767;2013-02-02 10:06:01.100;28;14660851;61143103;1;66007509;2;29997111;40;14660851;13;25317357;3;(id: 29997111);2024-08-16 11:38:51.286620;29997111;True;29997111;0;answer_id_3;29997111;1;29997111;0;1;1
30074316;2015-05-06 10:37:12.070;0;30074817;30074473;7;30074690;1;30074817;2;30074500;3;30074537;3;30074473;2024-08-16 11:56:30.103227;30074473;True;30074473;0;answer_id_1;30074473;1;30074473;0;1;1
30085052;2015-05-06 18:42:44.170;0;30086808;30085372;0;30085315;0;30085411;1;30085358;1;30086808;0;30085315;2024-08-16 11:56:38.378905;30085315;True;30085315;0;answer_id_3;30085411;1;30085315;0;0;0
30150251;2015-05-10 10:22:47.017;-1;30150386;68204173;1;30150923;1;30150386;1;70965827;0;75704097;0;30150386;2024-08-16 11:56:42.995646;30150386;True;30150386;1;answer_id_1;68204173;1;30150386;1;0;0
15543053;2013-03-21 08:58:09.517;16;22093622;40090121;4;22093622;4;30149400;7;29389104;17;17640880;4;22093622;2024-08-16 11:39:39.349315;22093622;True;22093622;1;answer_id_4;29389104;1;22093622;1;0;0
30082892;2015-05-06 16:50:40.510;48;30232269;30373587;5;30083026;4;30142323;11;30155224;12;30232269;53;5;2024-08-16 11:56:33.769637;5;False;5;0;answer_id_5;30232269;0;30232269;1;0;1
30143907;2015-05-09 19:03:51.137;0;30143996;30143927;0;30143940;0;30143950;0;49734255;0;30143996;1;30143950;2024-08-16 11:56:41.368264;30143950;True;30143950;0;answer_id_5;30143996;0;30143950;0;0;0
4103405;2010-11-05 03:35:59.917;37;4103414;57406014;7;19293910;7;30106470;2;4103418;22;4103414;17;57406014;2024-08-15 23:07:06.635885;57406014;True;57406014;0;answer_id_4;4103418;1;57406014;0;0;0
30169587;2015-05-11 13:55:35.043;8;30169815;53035312;0;30170303;1;30169815;11;30169931;1;33543537;1;30170303;2024-08-16 11:56:46.224352;30170303;True;30170303;0;answer_id_3;30169815;0;30170303;0;0;0
30223079;2015-05-13 18:53:38.513;120;30223378;30223427;7;64227648;1;30223588;3;44638750;13;30223378;167;30223378;2024-08-16 11:56:49.790474;30223378;True;30223378;1;answer_id_5;30223378;0;30223378;1;0;1
30482058;2015-05-27 12:11:54.727;3;30482786;30482786;4;30482156;1;30482158;0;30482257;2;30482325;1;30482257;2024-08-16 11:57:08.881600;30482257;True;30482257;0;answer_id_1;30482786;0;30482257;0;0;0
30237785;2015-05-14 12:47:11.480;26;30327054;30327054;31;31922906;0;30239739;3;30477012;8;31616513;0;30239739;2024-08-16 11:56:53.267341;30239739;True;30239739;0;answer_id_1;30327054;0;30239739;0;0;0
30245166;2015-05-14 18:56:25.443;31;30245398;30245222;21;63781307;1;30245398;52;52435382;4;30245682;5;30245398;2024-08-16 11:56:55.118847;30245398;True;30245398;1;answer_id_3;30245398;0;30245398;1;0;1
16335591;2013-05-02 10:21:33.620;52;16337318;38501573;10;22799629;22;30265845;10;16337318;19;19594001;39;4;2024-08-16 11:40:28.462501;4;False;4;0;answer_id_5;19594001;1;16337318;1;0;0
30304840;2015-05-18 13:42:48.737;3;30304943;30304943;5;30304989;1;30304972;1;30305528;1;30304954;0;30304943;2024-08-16 11:56:58.170067;30304943;True;30304943;1;answer_id_1;30304943;0;30304943;1;0;1
18048806;2013-08-04 23:50:48.200;19;18052417;30192592;2;18052417;50;30335549;1;25082360;7;28648617;2;18052417;2024-08-16 11:42:16.249165;18052417;True;18052417;1;answer_id_2;18052417;0;18052417;1;0;1
30373804;2015-05-21 12:28:15.893;0;30374107;30374090;1;30374117;1;30373938;1;30374107;2;30373978;1;30374107;2024-08-16 11:57:02.067460;30374107;True;30374107;1;answer_id_4;30374107;0;30374107;1;0;1
30411059;2015-05-23 09:27:27.570;5;30412732;50061102;3;48381352;4;30411104;11;30411132;5;30412732;-3;30411132;2024-08-16 11:57:07.243187;30411132;True;30411132;0;answer_id_3;30411104;1;30411132;0;0;0
4807490;2011-01-26 17:04:06.013;7;4807530;4807605;4;4807524;0;30571526;1;4807530;7;20152026;10;4807605;2024-08-15 23:09:07.472056;4807605;True;4807605;0;answer_id_5;20152026;1;4807605;0;0;0
22460571;2014-03-17 16:59:48.623;51;22461100;22461100;63;44124718;9;30584865;29;55395588;3;28874025;9;22461100;2024-08-16 11:49:12.305691;22461100;True;22461100;1;answer_id_1;22461100;0;22461100;1;0;1
